Date,Open,High,Low,Close,Adj Close,Volume
2018-10-23,4.992000,5.000000,4.972000,4.980000,4.250688,32717000
2018-10-24,5.000000,5.000000,4.972000,4.976000,4.247273,25368500
2018-10-25,4.908000,4.996000,4.892000,4.980000,4.250688,22141500
2018-10-26,4.972000,4.976000,4.888000,4.924000,4.202888,22918000
2018-10-29,4.912000,4.952000,4.892000,4.916000,4.196060,24663000
2018-10-30,4.920000,4.920000,4.868000,4.908000,4.189232,18087500
2018-10-31,4.912000,4.944000,4.904000,4.920000,4.199475,35882500
2018-11-01,4.904000,4.936000,4.904000,4.920000,4.199475,23675000
2018-11-02,4.940000,4.940000,4.908000,4.924000,4.202888,16125000
2018-11-05,4.952000,4.952000,4.856000,4.916000,4.196060,26375000
2018-11-07,4.904000,4.956000,4.904000,4.920000,4.199475,22254000
2018-11-08,4.948000,4.976000,4.928000,4.940000,4.216546,19604500
2018-11-09,4.924000,4.952000,4.924000,4.940000,4.216546,17669500
2018-11-12,4.920000,4.940000,4.884000,4.936000,4.213131,7238000
2018-11-13,4.892000,4.940000,4.892000,4.928000,4.206302,25059500
2018-11-14,4.940000,4.940000,4.872000,4.904000,4.185817,12663000
2018-11-15,4.872000,4.912000,4.844000,4.900000,4.182403,19753000
2018-11-16,4.900000,4.936000,4.896000,4.924000,4.202888,33661000
2018-11-19,4.932000,5.000000,4.916000,5.000000,4.267758,17727500
2018-11-21,4.960000,4.976000,4.924000,4.964000,4.237031,22840500
2018-11-22,4.940000,4.972000,4.936000,4.960000,4.233616,8375000
2018-11-23,4.964000,4.964000,4.952000,4.960000,4.233616,5887500
2018-11-26,4.932000,5.000000,4.932000,4.988000,4.257515,15792500
2018-11-27,4.992000,4.992000,4.948000,4.960000,4.233616,19108000
2018-11-28,4.972000,4.984000,4.956000,4.976000,4.247273,21723500
2018-11-29,4.976000,4.980000,4.964000,4.980000,4.250688,26792500
2018-11-30,4.988000,4.996000,4.952000,4.984000,4.254102,50849000
2018-12-03,4.996000,4.996000,4.972000,4.976000,4.247273,27689000
2018-12-04,4.964000,4.980000,4.928000,4.976000,4.247273,26117000
2018-12-05,4.944000,4.984000,4.944000,4.976000,4.247273,12797000
2018-12-06,4.952000,4.976000,4.948000,4.976000,4.247273,15628500
2018-12-07,4.956000,4.976000,4.944000,4.960000,4.233616,23259500
2018-12-10,4.940000,4.960000,4.928000,4.940000,4.216546,8797500
2018-12-11,4.908000,4.944000,4.900000,4.900000,4.182403,20109000
2018-12-12,4.928000,4.996000,4.920000,4.980000,4.250688,17378000
2018-12-13,4.996000,5.004000,4.976000,4.996000,4.264344,23983500
2018-12-14,4.968000,4.992000,4.920000,4.948000,4.223373,21167000
2018-12-17,4.920000,4.968000,4.844000,4.844000,4.134604,16237500
2018-12-18,4.864000,4.904000,4.844000,4.852000,4.141433,23679500
2018-12-19,4.840000,4.948000,4.820000,4.932000,4.209718,17613000
2018-12-20,4.876000,4.936000,4.876000,4.932000,4.209718,14488000
2018-12-21,4.904000,4.960000,4.904000,4.936000,4.213131,19826000
2018-12-24,4.936000,4.956000,4.904000,4.956000,4.230202,6733000
2018-12-26,4.900000,4.960000,4.900000,4.952000,4.226789,8880000
2018-12-27,4.948000,4.980000,4.924000,4.976000,4.247273,5962500
2018-12-28,4.960000,4.980000,4.960000,4.976000,4.247273,10220000
2018-12-31,4.976000,4.984000,4.932000,4.952000,4.226789,11676500
2019-01-02,4.964000,4.964000,4.920000,4.932000,4.209718,15246000
2019-01-03,4.920000,4.936000,4.892000,4.920000,4.199475,14466000
2019-01-04,4.888000,4.932000,4.888000,4.932000,4.209718,20244500
2019-01-07,4.932000,4.976000,4.928000,4.940000,4.216546,14096000
2019-01-08,4.964000,4.968000,4.928000,4.932000,4.209718,23567000
2019-01-09,4.940000,4.956000,4.932000,4.936000,4.213131,37478500
2019-01-10,4.940000,4.960000,4.924000,4.960000,4.233616,36907000
2019-01-11,4.960000,4.960000,4.932000,4.952000,4.226789,38008500
2019-01-14,4.952000,4.952000,4.908000,4.940000,4.216546,10199500
2019-01-15,4.940000,4.996000,4.936000,4.996000,4.264344,34950000
2019-01-16,4.992000,4.992000,4.936000,4.940000,4.216546,20439000
2019-01-17,4.952000,4.960000,4.920000,4.936000,4.213131,16533000
2019-01-18,4.936000,4.960000,4.932000,4.960000,4.233616,23212000
2019-01-22,4.948000,5.036000,4.920000,5.036000,4.298486,27453000
2019-01-23,4.976000,4.980000,4.952000,4.960000,4.233616,13562000
2019-01-24,4.956000,4.968000,4.952000,4.964000,4.237031,21358500
2019-01-25,4.976000,4.996000,4.956000,4.960000,4.233616,19549500
2019-01-28,4.960000,4.968000,4.952000,4.964000,4.237031,33492500
2019-01-29,4.960000,4.964000,4.948000,4.960000,4.233616,34851500
2019-01-30,4.956000,4.968000,4.948000,4.964000,4.237031,19306000
2019-01-31,4.968000,4.980000,4.952000,4.956000,4.230202,36363500
2019-02-04,5.000000,5.000000,4.956000,4.964000,4.237031,17893000
2019-02-07,5.000000,5.000000,4.960000,4.972000,4.243858,18341000
2019-02-08,4.964000,5.000000,4.964000,4.984000,4.254102,15196000
2019-02-11,4.972000,5.020000,4.960000,5.016000,4.281415,20068500
2019-02-12,5.012000,5.016000,4.980000,4.992000,4.260929,18028500
2019-02-13,4.996000,5.000000,4.968000,4.992000,4.260929,21078000
2019-02-14,4.996000,4.996000,4.976000,4.988000,4.257515,33131000
2019-02-15,4.984000,5.004000,4.976000,4.984000,4.254102,31204500
2019-02-18,5.000000,5.016000,4.988000,5.000000,4.267758,17013500
2019-02-19,4.996000,5.020000,4.996000,5.000000,4.267758,18416500
2019-02-20,5.008000,5.020000,4.996000,5.012000,4.278001,25748500
2019-02-21,4.944000,5.012000,4.936000,5.000000,4.267758,69811000
2019-02-22,4.984000,5.004000,4.980000,4.996000,4.264344,60100500
2019-02-25,5.000000,5.012000,4.980000,5.004000,4.271172,30733000
2019-02-26,5.004000,5.016000,4.976000,5.012000,4.278001,29226000
2019-02-27,5.000000,5.016000,4.996000,5.012000,4.278001,26709000
2019-02-28,5.012000,5.016000,4.988000,5.000000,4.267758,32792500
2019-03-01,5.008000,5.016000,5.000000,5.004000,4.271172,26480000
2019-03-04,4.988000,5.008000,4.988000,5.000000,4.267758,22879000
2019-03-05,4.940000,4.944000,4.912000,4.920000,4.262561,21494500
2019-03-06,4.932000,4.940000,4.904000,4.904000,4.248698,24675000
2019-03-07,4.892000,4.916000,4.892000,4.908000,4.252164,24869500
2019-03-08,4.912000,4.916000,4.888000,4.900000,4.245233,26783000
2019-03-11,4.896000,4.912000,4.840000,4.840000,4.193251,24954000
2019-03-12,4.852000,4.884000,4.832000,4.880000,4.227906,13627000
2019-03-13,4.880000,4.908000,4.876000,4.896000,4.241767,10159500
2019-03-14,4.884000,4.900000,4.884000,4.888000,4.234836,14370000
2019-03-15,4.888000,4.900000,4.888000,4.896000,4.241767,26921000
2019-03-18,4.892000,4.916000,4.888000,4.896000,4.241767,18646500
2019-03-19,4.900000,4.900000,4.888000,4.896000,4.241767,15597500
2019-03-20,4.884000,4.896000,4.884000,4.892000,4.238302,29402500
2019-03-21,4.892000,4.892000,4.760000,4.772000,4.134336,48261500
2019-03-22,4.792000,4.828000,4.760000,4.772000,4.134336,33668000
2019-03-25,4.756000,4.776000,4.740000,4.752000,4.117009,19041000
2019-03-26,4.724000,4.764000,4.724000,4.748000,4.113544,12347500
2019-03-27,4.748000,4.752000,4.676000,4.680000,4.054630,28967000
2019-03-28,4.680000,4.684000,4.640000,4.656000,4.033838,36389000
2019-03-29,4.648000,4.660000,4.604000,4.632000,4.013044,52681500
2019-04-01,4.652000,4.664000,4.456000,4.496000,3.895218,51445500
2019-04-02,4.500000,4.576000,4.500000,4.540000,3.933338,34304000
2019-04-03,4.580000,4.616000,4.564000,4.600000,3.985320,35151500
2019-04-04,4.600000,4.620000,4.520000,4.596000,3.981855,39179500
2019-04-05,4.568000,4.600000,4.560000,4.576000,3.964528,31616000
2019-04-08,4.588000,4.588000,4.512000,4.524000,3.919476,26169000
2019-04-09,4.520000,4.536000,4.504000,4.516000,3.912545,26350000
2019-04-10,4.516000,4.536000,4.504000,4.528000,3.922941,20502500
2019-04-11,4.524000,4.560000,4.516000,4.524000,3.919476,29229500
2019-04-12,4.524000,4.540000,4.516000,4.520000,3.916011,11000000
2019-04-15,4.532000,4.552000,4.512000,4.516000,3.912545,11931500
2019-04-16,4.504000,4.532000,4.504000,4.520000,3.916011,10047500
2019-04-17,4.508000,4.520000,4.496000,4.520000,3.916011,12853500
2019-04-18,4.520000,4.520000,4.440000,4.516000,3.912545,44697000
2019-04-19,4.512000,4.516000,4.496000,4.504000,3.902149,10789500
2019-04-22,4.504000,4.520000,4.496000,4.508000,3.905614,40441000
2019-04-23,4.520000,4.524000,4.508000,4.520000,3.916011,25701000
2019-04-24,4.540000,4.564000,4.520000,4.528000,3.922941,32993500
2019-04-25,4.528000,4.528000,4.520000,4.520000,3.916011,15237500
2019-04-26,4.528000,4.536000,4.516000,4.528000,3.922941,26019000
2019-04-29,4.512000,4.516000,4.480000,4.512000,3.909080,27014500
2019-04-30,4.512000,4.520000,4.472000,4.500000,3.898683,49727500
2019-05-02,4.512000,4.548000,4.496000,4.496000,3.895218,33747000
2019-05-03,4.496000,4.512000,4.464000,4.508000,3.905614,17369500
2019-05-06,4.496000,4.512000,4.480000,4.512000,3.909080,9434500
2019-05-07,4.480000,4.512000,4.480000,4.496000,3.895218,7939500
2019-05-08,4.460000,4.544000,4.424000,4.480000,3.881356,20742500
2019-05-09,4.480000,4.488000,4.452000,4.456000,3.860563,28136000
2019-05-10,4.444000,4.464000,4.412000,4.452000,3.857097,21454500
2019-05-13,4.452000,4.464000,4.404000,4.464000,3.867494,20633500
2019-05-14,4.448000,4.504000,4.444000,4.492000,3.891752,32461500
2019-05-15,4.520000,4.520000,4.492000,4.496000,3.895218,36207500
2019-05-16,4.480000,4.516000,4.452000,4.452000,3.857097,27167500
2019-05-17,4.460000,4.496000,4.460000,4.484000,3.884822,23350000
2019-05-21,4.516000,4.528000,4.484000,4.496000,3.895218,26764000
2019-05-23,4.516000,4.516000,4.452000,4.500000,3.898683,28325500
2019-05-24,4.492000,4.508000,4.484000,4.504000,3.902149,35772000
2019-05-27,4.528000,4.564000,4.516000,4.556000,3.947200,19429000
2019-05-28,4.560000,4.624000,4.556000,4.624000,4.006114,75237500
2019-05-29,4.624000,4.660000,4.572000,4.600000,3.985320,23264500
2019-05-30,4.636000,4.780000,4.596000,4.720000,4.089285,29934500
2019-05-31,4.736000,4.772000,4.636000,4.720000,4.089285,36408000
2019-06-03,4.736000,4.740000,4.672000,4.708000,4.078889,19441500
2019-06-04,4.684000,4.712000,4.680000,4.684000,4.058095,16611500
2019-06-05,4.684000,4.684000,4.684000,4.684000,4.058095,0
2019-06-06,4.684000,4.684000,4.684000,4.684000,4.058095,0
2019-06-07,4.724000,4.736000,4.680000,4.684000,4.058095,32366000
2019-06-10,4.700000,4.728000,4.684000,4.700000,4.071958,19282000
2019-06-11,4.700000,4.712000,4.684000,4.696000,4.068492,17830000
2019-06-12,4.692000,4.704000,4.680000,4.696000,4.068492,19113000
2019-06-13,4.684000,4.696000,4.676000,4.684000,4.058095,18462500
2019-06-14,4.684000,4.684000,4.608000,4.624000,4.006114,20993000
2019-06-17,4.620000,4.632000,4.600000,4.604000,3.988786,15948000
2019-06-18,4.592000,4.620000,4.576000,4.608000,3.992251,25886000
2019-06-19,4.624000,4.628000,4.608000,4.620000,4.002648,42969500
2019-06-20,4.596000,4.616000,4.580000,4.616000,3.999182,23904000
2019-06-21,4.628000,4.628000,4.596000,4.612000,3.995716,29053000
2019-06-24,4.576000,4.612000,4.576000,4.604000,3.988786,10974000
2019-06-25,4.612000,4.616000,4.588000,4.604000,3.988786,14248000
2019-06-26,4.600000,4.608000,4.588000,4.604000,3.988786,22277500
2019-06-27,4.604000,4.680000,4.588000,4.632000,4.013044,21425000
2019-06-28,4.632000,4.660000,4.596000,4.600000,3.985320,13994000
2019-07-01,4.604000,4.624000,4.564000,4.600000,3.985320,10985500
2019-07-02,4.600000,4.612000,4.592000,4.600000,3.985320,22586000
2019-07-03,4.596000,4.608000,4.588000,4.600000,3.985320,10336500
2019-07-04,4.592000,4.604000,4.592000,4.600000,3.985320,7406500
2019-07-05,4.600000,4.600000,4.580000,4.600000,3.985320,4701500
2019-07-08,4.600000,4.604000,4.584000,4.596000,3.981855,15893000
2019-07-09,4.584000,4.624000,4.584000,4.612000,3.995716,14363500
2019-07-10,4.612000,4.624000,4.592000,4.624000,4.006114,19585000
2019-07-11,4.632000,4.644000,4.592000,4.600000,3.985320,41474500
2019-07-12,4.608000,4.612000,4.576000,4.592000,3.978390,16992500
2019-07-15,4.600000,4.608000,4.564000,4.596000,3.981855,8844500
2019-07-16,4.596000,4.600000,4.588000,4.596000,3.981855,3376000
2019-07-17,4.592000,4.596000,4.584000,4.592000,3.978390,31585500
2019-07-18,4.592000,4.600000,4.572000,4.572000,3.961062,38172000
2019-07-19,4.572000,4.588000,4.564000,4.576000,3.964528,14272500
2019-07-22,4.572000,4.580000,4.564000,4.576000,3.964528,9851500
2019-07-23,4.572000,4.580000,4.560000,4.560000,3.950665,8470500
2019-07-24,4.552000,4.560000,4.524000,4.540000,3.933338,14017000
2019-07-25,4.540000,4.548000,4.520000,4.536000,3.929872,8135000
2019-07-26,4.528000,4.536000,4.484000,4.484000,3.884822,10074000
2019-07-29,4.484000,4.484000,4.412000,4.440000,3.846701,12726000
2019-07-31,4.452000,4.452000,4.312000,4.380000,3.794718,38749500
2019-08-01,4.360000,4.380000,4.344000,4.364000,3.780856,17037000
2019-08-02,4.348000,4.364000,4.308000,4.356000,3.773925,17311000
2019-08-05,4.340000,4.340000,4.300000,4.312000,3.735805,18684500
2019-08-06,4.204000,4.336000,4.204000,4.320000,3.742736,24877000
2019-08-07,4.320000,4.320000,4.244000,4.256000,3.687288,27413000
2019-08-08,4.260000,4.300000,4.232000,4.284000,3.711546,21917500
2019-08-09,4.288000,4.324000,4.288000,4.304000,3.728874,11182000
2019-08-13,4.292000,4.296000,4.092000,4.148000,3.593719,28337500
2019-08-14,4.180000,4.192000,4.136000,4.160000,3.604115,22412000
2019-08-15,4.100000,4.164000,4.072000,4.160000,3.604115,55376500
2019-08-16,4.160000,4.160000,4.140000,4.160000,3.604115,26624500
2019-08-19,4.188000,4.216000,4.128000,4.152000,3.597185,23160500
2019-08-20,4.152000,4.164000,4.140000,4.160000,3.604115,20597000
2019-08-21,4.160000,4.168000,4.144000,4.148000,3.593719,22343000
2019-08-22,4.148000,4.164000,4.144000,4.160000,3.604115,37772500
2019-08-23,4.120000,4.176000,4.072000,4.164000,3.607581,41457000
2019-08-26,4.120000,4.164000,4.100000,4.160000,3.604115,23072500
2019-08-27,4.160000,4.164000,4.124000,4.140000,3.586788,55145500
2019-08-28,4.076000,4.100000,4.036000,4.064000,3.577984,11051500
2019-08-29,4.080000,4.080000,4.032000,4.064000,3.577984,17952000
2019-08-30,4.068000,4.092000,4.056000,4.064000,3.577984,30175000
2019-09-03,4.064000,4.080000,4.016000,4.016000,3.535725,21558500
2019-09-04,4.016000,4.060000,4.000000,4.052000,3.567419,23453500
2019-09-05,4.064000,4.076000,4.040000,4.048000,3.563898,17071000
2019-09-06,4.048000,4.064000,4.028000,4.040000,3.556854,35693500
2019-09-10,4.068000,4.068000,4.024000,4.032000,3.549812,39489500
2019-09-11,4.040000,4.040000,4.020000,4.032000,3.549812,20676000
2019-09-12,4.040000,4.040000,4.016000,4.028000,3.546290,19000000
2019-09-13,4.024000,4.048000,4.024000,4.028000,3.546290,10280000
2019-09-17,4.048000,4.048000,4.024000,4.032000,3.549812,42627000
2019-09-18,4.036000,4.036000,4.024000,4.032000,3.549812,15058000
2019-09-19,4.032000,4.036000,4.028000,4.032000,3.549812,13148500
2019-09-20,4.032000,4.032000,4.020000,4.032000,3.549812,57066500
2019-09-23,4.036000,4.036000,4.020000,4.028000,3.546290,19131000
2019-09-24,4.048000,4.048000,4.020000,4.020000,3.539247,25020000
2019-09-25,4.020000,4.020000,3.992000,4.008000,3.528682,30805500
2019-09-26,4.012000,4.020000,4.004000,4.020000,3.539247,40319000
2019-09-27,4.020000,4.040000,4.000000,4.008000,3.528682,7777000
2019-09-30,4.016000,4.028000,3.996000,4.016000,3.535725,24147000
2019-10-01,4.016000,4.020000,4.000000,4.000000,3.521638,6805000
2019-10-02,4.000000,4.016000,3.940000,3.940000,3.468814,18294000
2019-10-03,3.936000,3.936000,3.848000,3.856000,3.394859,25542000
2019-10-04,3.864000,3.880000,3.840000,3.856000,3.394859,11139000
2019-10-07,3.864000,3.880000,3.852000,3.868000,3.405424,15775000
2019-10-08,3.868000,3.900000,3.860000,3.860000,3.398381,13904500
2019-10-09,3.856000,3.860000,3.824000,3.824000,3.366686,14298500
2019-10-10,3.840000,3.840000,3.824000,3.836000,3.377251,4513000
2019-10-11,3.844000,3.844000,3.816000,3.816000,3.359643,8200000
2019-10-14,3.836000,3.848000,3.824000,3.832000,3.373729,8392000
2019-10-15,3.840000,3.860000,3.816000,3.852000,3.391337,13039500
2019-10-16,3.860000,3.880000,3.844000,3.852000,3.391337,19134000
2019-10-17,3.852000,3.872000,3.832000,3.856000,3.394859,15018000
2019-10-18,3.860000,3.872000,3.844000,3.856000,3.394859,9733000
2019-10-21,3.856000,3.856000,3.840000,3.856000,3.394859,6415000
2019-10-22,3.868000,3.888000,3.852000,3.860000,3.398381,26688500
2019-10-23,3.868000,3.868000,3.812000,3.852000,3.391337,14934500
2019-10-24,3.864000,3.864000,3.832000,3.844000,3.384294,14471000
2019-10-25,3.856000,3.856000,3.840000,3.852000,3.391337,7443500
2019-10-29,3.868000,3.868000,3.848000,3.868000,3.405424,38407000
2019-10-30,3.864000,3.884000,3.844000,3.880000,3.415990,17572000
2019-10-31,3.880000,4.088000,3.880000,4.060000,3.574463,48450000
2019-11-01,4.040000,4.056000,3.952000,3.960000,3.486422,16613000
2019-11-04,3.960000,3.980000,3.940000,3.960000,3.486422,9947500
2019-11-05,3.948000,3.996000,3.948000,3.972000,3.496987,46262500
2019-11-06,3.968000,3.972000,3.944000,3.960000,3.486422,18177500
2019-11-07,3.960000,3.976000,3.952000,3.972000,3.496987,22946500
2019-11-08,3.972000,4.040000,3.964000,3.988000,3.511073,43450000
2019-11-11,4.000000,4.000000,3.976000,4.000000,3.521638,23485500
2019-11-12,4.000000,4.020000,3.984000,3.996000,3.518116,23724500
2019-11-13,3.996000,3.996000,3.956000,3.992000,3.514595,14411500
2019-11-14,3.984000,4.000000,3.976000,3.992000,3.514595,18058500
2019-11-15,3.992000,4.004000,3.952000,3.980000,3.504030,13704500
2019-11-18,3.976000,3.980000,3.940000,3.976000,3.500509,8021500
2019-11-19,3.948000,4.016000,3.948000,4.000000,3.521638,15344000
2019-11-20,3.980000,4.004000,3.972000,3.984000,3.507551,11881000
2019-11-21,3.972000,3.980000,3.900000,3.964000,3.489944,24551500
2019-11-22,3.960000,3.972000,3.936000,3.972000,3.496987,17800000
2019-11-25,3.972000,3.976000,3.952000,3.960000,3.486422,10543000
2019-11-26,3.952000,3.964000,3.900000,3.900000,3.433597,61551000
2019-11-27,3.908000,3.968000,3.900000,3.948000,3.475857,21038500
2019-11-28,3.940000,3.968000,3.928000,3.948000,3.475857,16356500
2019-11-29,3.928000,3.964000,3.924000,3.924000,3.454727,24530500
2019-12-02,3.932000,3.948000,3.900000,3.912000,3.444162,15139000
2019-12-03,3.912000,3.912000,3.860000,3.892000,3.426554,23331500
2019-12-04,3.888000,3.900000,3.840000,3.860000,3.398381,28814000
2019-12-05,3.880000,3.904000,3.864000,3.868000,3.405424,14487500
2019-12-06,3.860000,3.876000,3.816000,3.832000,3.373729,13878000
2019-12-09,3.832000,3.840000,3.780000,3.804000,3.349078,23070000
2019-12-10,3.792000,3.804000,3.784000,3.792000,3.338513,22450000
2019-12-11,3.788000,3.820000,3.788000,3.800000,3.345556,14174500
2019-12-12,3.804000,3.828000,3.776000,3.792000,3.338513,19266500
2019-12-13,3.816000,3.816000,3.784000,3.784000,3.331470,17745500
2019-12-16,3.784000,3.792000,3.760000,3.768000,3.317383,28877500
2019-12-17,3.776000,3.816000,3.768000,3.800000,3.345556,18271500
2019-12-18,3.800000,3.912000,3.784000,3.912000,3.444162,21104500
2019-12-19,3.872000,3.960000,3.872000,3.936000,3.465292,17698500
2019-12-20,3.960000,3.964000,3.916000,3.964000,3.489944,30675000
2019-12-23,3.968000,4.028000,3.940000,4.008000,3.528682,15942500
2019-12-24,4.000000,4.004000,3.944000,3.964000,3.489944,7029000
2019-12-26,3.964000,3.972000,3.928000,3.936000,3.465292,3001500
2019-12-27,3.936000,3.988000,3.932000,3.976000,3.500509,6628500
2019-12-30,3.976000,4.000000,3.956000,3.996000,3.518116,10901000
2019-12-31,3.960000,3.980000,3.880000,3.888000,3.423032,17153000
2020-01-02,3.896000,3.980000,3.892000,3.980000,3.504030,8920000
2020-01-03,3.960000,3.996000,3.960000,3.992000,3.514595,18124000
2020-01-06,3.980000,3.984000,3.940000,3.980000,3.504030,10826500
2020-01-07,3.960000,4.028000,3.960000,4.024000,3.542768,17987000
2020-01-08,4.000000,4.008000,3.916000,3.920000,3.451206,14962000
2020-01-09,3.948000,3.972000,3.900000,3.912000,3.444162,16211500
2020-01-10,3.928000,3.932000,3.904000,3.908000,3.440641,8277000
2020-01-13,3.916000,3.944000,3.836000,3.844000,3.384294,16042000
2020-01-14,3.872000,3.884000,3.812000,3.828000,3.370208,15711000
2020-01-15,3.840000,3.928000,3.832000,3.912000,3.444162,21739000
2020-01-16,3.916000,3.940000,3.860000,3.912000,3.444162,10385000
2020-01-17,3.912000,3.940000,3.904000,3.920000,3.451206,14001000
2020-01-20,3.912000,3.924000,3.884000,3.896000,3.430076,6295000
2020-01-21,3.896000,3.900000,3.880000,3.896000,3.430076,6231000
2020-01-22,3.848000,3.920000,3.784000,3.804000,3.349078,21753000
2020-01-23,3.800000,3.836000,3.796000,3.828000,3.370208,7881000
2020-01-24,3.824000,3.864000,3.816000,3.836000,3.377251,10569000
2020-01-28,3.800000,3.804000,3.700000,3.792000,3.338513,11633500
2020-01-29,3.792000,3.808000,3.792000,3.800000,3.345556,15967000
2020-01-30,3.800000,3.800000,3.760000,3.780000,3.327948,17295000
2020-01-31,3.768000,3.816000,3.712000,3.720000,3.275123,33068500
2020-02-03,3.720000,3.744000,3.700000,3.712000,3.268080,18030500
2020-02-04,3.736000,3.776000,3.640000,3.640000,3.204691,27234500
2020-02-05,3.656000,3.660000,3.560000,3.600000,3.169474,23788500
2020-02-06,3.620000,3.700000,3.620000,3.680000,3.239907,25752000
2020-02-07,3.676000,3.680000,3.648000,3.668000,3.229342,30848500
2020-02-10,3.668000,3.676000,3.628000,3.656000,3.218777,15397000
2020-02-11,3.656000,3.684000,3.640000,3.660000,3.222299,26813000
2020-02-12,3.640000,3.660000,3.552000,3.556000,3.130736,36406000
2020-02-13,3.564000,3.600000,3.528000,3.560000,3.134258,17924000
2020-02-14,3.560000,3.560000,3.500000,3.524000,3.102563,18568500
2020-02-17,3.524000,3.544000,3.516000,3.524000,3.102563,14926500
2020-02-18,3.528000,3.560000,3.524000,3.540000,3.116650,18955000
2020-02-19,3.536000,3.600000,3.536000,3.588000,3.158910,11843500
2020-02-20,3.600000,3.636000,3.596000,3.624000,3.190604,19144000
2020-02-21,3.616000,3.656000,3.580000,3.628000,3.194126,22115000
2020-02-24,3.568000,3.588000,3.468000,3.480000,3.063825,56264500
2020-02-25,3.476000,3.560000,3.472000,3.504000,3.084955,22035500
2020-02-26,3.500000,3.520000,3.440000,3.440000,3.028609,45729500
2020-02-27,3.456000,3.568000,3.444000,3.460000,3.046217,56346000
2020-02-28,3.440000,3.476000,3.400000,3.420000,3.011001,64043000
2020-03-02,3.360000,3.500000,3.228000,3.416000,3.007479,51754500
2020-03-03,3.460000,3.592000,3.412000,3.552000,3.127215,33799500
2020-03-04,3.552000,3.592000,3.520000,3.580000,3.151866,32330000
