Date,Open,High,Low,Close,Adj Close,Volume
2019-01-03,5.680000,5.720000,5.620000,5.650000,4.694902,5198100
2019-01-04,5.630000,5.670000,5.620000,5.630000,4.678283,3506600
2019-01-07,5.670000,5.710000,5.640000,5.640000,4.686592,10358800
2019-01-08,5.670000,5.710000,5.640000,5.650000,4.694902,11516600
2019-01-09,5.670000,5.690000,5.640000,5.650000,4.694902,12079200
2019-01-10,5.660000,5.690000,5.620000,5.650000,4.694902,8114200
2019-01-11,5.660000,5.680000,5.620000,5.650000,4.694902,6385100
2019-01-14,5.650000,5.680000,5.620000,5.650000,4.694902,4324900
2019-01-15,5.650000,5.700000,5.630000,5.670000,4.711522,9463200
2019-01-16,5.670000,5.670000,5.640000,5.650000,4.694902,5718700
2019-01-17,5.650000,5.650000,5.620000,5.650000,4.694902,6605800
2019-01-18,5.650000,5.680000,5.630000,5.670000,4.711522,5980300
2019-01-22,5.720000,5.770000,5.670000,5.770000,4.794617,16396400
2019-01-23,5.720000,5.750000,5.660000,5.660000,4.703212,12430100
2019-01-24,5.680000,5.710000,5.620000,5.650000,4.694902,13410700
2019-01-25,5.690000,5.690000,5.650000,5.680000,4.719831,11523500
2019-01-28,5.700000,5.700000,5.640000,5.660000,4.703212,10608400
2019-01-29,5.660000,5.690000,5.640000,5.670000,4.711522,13827900
2019-01-30,5.650000,5.680000,5.640000,5.660000,4.703212,8182800
2019-01-31,5.680000,5.700000,5.610000,5.620000,4.669973,12779100
2019-02-04,5.710000,5.710000,5.620000,5.650000,4.694902,6981700
2019-02-07,5.680000,5.690000,5.650000,5.650000,4.694902,5728100
2019-02-08,5.640000,5.680000,5.640000,5.670000,4.711522,8620500
2019-02-11,5.680000,5.780000,5.650000,5.760000,4.786308,9144800
2019-02-12,5.780000,5.850000,5.750000,5.820000,4.836165,17709600
2019-02-13,5.830000,5.840000,5.730000,5.780000,4.802927,8790200
2019-02-14,5.810000,5.810000,5.730000,5.780000,4.802927,3629400
2019-02-15,5.800000,5.800000,5.680000,5.700000,4.736450,5197200
2019-02-18,5.720000,5.750000,5.680000,5.710000,4.744760,7908000
2019-02-19,5.690000,5.720000,5.670000,5.690000,4.728141,10321000
2019-02-20,5.710000,5.800000,5.670000,5.760000,4.786308,15616400
2019-02-21,5.770000,5.840000,5.760000,5.840000,4.852784,19156000
2019-02-22,5.850000,5.880000,5.790000,5.840000,4.852784,12748900
2019-02-25,5.850000,5.850000,5.800000,5.840000,4.852784,12862000
2019-02-26,5.840000,5.880000,5.830000,5.880000,4.886023,8159200
2019-02-27,5.880000,5.890000,5.840000,5.860000,4.869403,7624500
2019-02-28,5.860000,5.870000,5.820000,5.850000,4.861094,22938400
2019-03-01,5.840000,5.850000,5.650000,5.680000,4.719831,19455300
2019-03-04,5.620000,5.690000,5.620000,5.640000,4.686592,9008500
2019-03-05,5.620000,5.660000,5.590000,5.590000,4.645045,11373000
2019-03-06,5.620000,5.630000,5.510000,5.520000,4.586878,14276700
2019-03-07,5.500000,5.530000,5.450000,5.450000,4.528710,14512300
2019-03-08,5.470000,5.490000,5.380000,5.390000,4.478854,13435700
2019-03-11,5.420000,5.440000,5.280000,5.280000,4.387449,9575800
2019-03-12,5.300000,5.390000,5.290000,5.370000,4.462234,14583800
2019-03-13,5.390000,5.470000,5.380000,5.450000,4.528710,11805600
2019-03-14,5.470000,5.500000,5.450000,5.470000,4.545330,8987500
2019-03-15,5.480000,5.520000,5.460000,5.480000,4.553640,13999900
2019-03-18,5.490000,5.510000,5.450000,5.480000,4.553640,10364900
2019-03-19,5.490000,5.500000,5.450000,5.470000,4.545330,10352500
2019-03-20,5.470000,5.480000,5.380000,5.390000,4.478854,13273200
2019-03-21,5.400000,5.460000,5.310000,5.330000,4.428996,16822100
2019-03-22,5.380000,5.380000,5.310000,5.330000,4.428996,10231500
2019-03-25,5.170000,5.220000,5.100000,5.120000,4.352488,13937400
2019-03-26,5.140000,5.200000,5.090000,5.120000,4.352488,15076700
2019-03-27,5.130000,5.150000,5.040000,5.070000,4.309983,17238800
2019-03-28,5.070000,5.140000,5.070000,5.110000,4.343987,12358400
2019-03-29,5.130000,5.190000,5.110000,5.150000,4.377991,12417700
2019-04-01,5.150000,5.170000,5.080000,5.080000,4.318484,9599400
2019-04-02,5.100000,5.130000,5.090000,5.120000,4.352488,7630700
2019-04-03,5.120000,5.140000,5.090000,5.120000,4.352488,4855700
2019-04-04,5.120000,5.140000,5.080000,5.100000,4.335485,5896700
2019-04-05,5.100000,5.130000,5.100000,5.110000,4.343987,2336800
2019-04-08,5.100000,5.120000,5.080000,5.090000,4.326984,7379400
2019-04-09,5.100000,5.110000,5.070000,5.090000,4.326984,12074600
2019-04-10,5.090000,5.100000,5.060000,5.080000,4.318484,3530600
2019-04-11,5.080000,5.120000,5.060000,5.060000,4.301482,7565100
2019-04-12,5.070000,5.080000,5.060000,5.060000,4.301482,3507200
2019-04-15,5.070000,5.130000,5.060000,5.060000,4.301482,3697800
2019-04-16,5.080000,5.100000,5.050000,5.050000,4.292981,5921900
2019-04-17,5.060000,5.070000,5.010000,5.050000,4.292981,6761700
2019-04-18,5.010000,5.080000,5.000000,5.050000,4.292981,12980300
2019-04-19,5.060000,5.090000,5.050000,5.070000,4.309983,1283800
2019-04-22,5.090000,5.200000,5.090000,5.170000,4.394992,14951800
2019-04-23,5.180000,5.220000,5.160000,5.170000,4.394992,11823500
2019-04-24,5.210000,5.290000,5.210000,5.250000,4.463000,21000100
2019-04-25,5.250000,5.300000,5.170000,5.190000,4.411994,14910200
2019-04-26,5.200000,5.240000,5.180000,5.190000,4.411994,6527100
2019-04-29,5.190000,5.240000,5.170000,5.200000,4.420495,8056400
2019-04-30,5.210000,5.280000,5.200000,5.270000,4.480001,14747800
2019-05-02,5.270000,5.290000,5.210000,5.230000,4.445997,11260400
2019-05-03,5.250000,5.260000,5.220000,5.240000,4.454498,15682200
2019-05-06,5.210000,5.240000,5.180000,5.200000,4.420495,9070400
2019-05-07,5.210000,5.240000,5.190000,5.200000,4.420495,13698300
2019-05-08,5.180000,5.220000,5.170000,5.200000,4.420495,19795100
2019-05-09,5.200000,5.200000,5.120000,5.130000,4.360989,11426000
2019-05-10,5.140000,5.160000,5.110000,5.120000,4.352488,9550800
2019-05-13,5.140000,5.170000,5.070000,5.120000,4.352488,9398000
2019-05-14,5.070000,5.190000,5.040000,5.160000,4.386492,14855200
2019-05-15,5.180000,5.210000,5.100000,5.130000,4.360989,7879800
2019-05-16,5.140000,5.160000,5.130000,5.130000,4.360989,4666400
2019-05-17,5.150000,5.180000,5.130000,5.160000,4.386492,3390700
2019-05-21,5.180000,5.180000,5.140000,5.140000,4.369490,7013600
2019-05-23,5.160000,5.190000,5.130000,5.150000,4.377991,13506700
2019-05-24,5.180000,5.200000,5.150000,5.150000,4.377991,6673800
2019-05-27,5.180000,5.200000,5.150000,5.180000,4.403493,7806800
2019-05-28,5.190000,5.220000,5.150000,5.180000,4.403493,21589800
2019-05-29,5.180000,5.180000,5.140000,5.150000,4.377991,8618300
2019-05-30,5.150000,5.270000,5.130000,5.210000,4.428996,10967600
2019-05-31,5.210000,5.350000,5.210000,5.270000,4.480001,24098000
2019-06-03,5.270000,5.300000,5.230000,5.290000,4.497004,19019200
2019-06-04,5.300000,5.380000,5.270000,5.320000,4.522507,8084100
2019-06-05,5.320000,5.320000,5.320000,5.320000,4.522507,0
2019-06-06,5.320000,5.320000,5.320000,5.320000,4.522507,0
2019-06-07,5.320000,5.390000,5.260000,5.280000,4.488503,11040600
2019-06-10,5.300000,5.330000,5.250000,5.280000,4.488503,7769300
2019-06-11,5.320000,5.320000,5.280000,5.320000,4.522507,13756300
2019-06-12,5.330000,5.330000,5.270000,5.300000,4.505506,2692700
2019-06-13,5.290000,5.330000,5.280000,5.320000,4.522507,6610300
2019-06-14,5.320000,5.330000,5.260000,5.280000,4.488503,3000100
2019-06-17,5.300000,5.300000,5.250000,5.250000,4.463000,8172200
2019-06-18,5.250000,5.260000,5.200000,5.230000,4.445997,6532200
2019-06-19,5.230000,5.280000,5.220000,5.260000,4.471501,6707800
2019-06-20,5.240000,5.260000,5.210000,5.230000,4.445997,8857600
2019-06-21,5.240000,5.350000,5.230000,5.230000,4.445997,10727800
2019-06-24,5.240000,5.310000,5.240000,5.280000,4.488503,9102200
2019-06-25,5.300000,5.340000,5.270000,5.340000,4.539508,14374500
2019-06-26,5.330000,5.380000,5.320000,5.380000,4.573513,4868600
2019-06-27,5.350000,5.400000,5.320000,5.350000,4.548009,12423800
2019-06-28,5.330000,5.380000,5.320000,5.380000,4.573513,8277000
2019-07-01,5.400000,5.420000,5.380000,5.410000,4.599015,9714200
2019-07-02,5.410000,5.450000,5.400000,5.440000,4.624518,11420800
2019-07-03,5.430000,5.440000,5.320000,5.360000,4.556511,8028300
2019-07-04,5.350000,5.370000,5.290000,5.300000,4.505506,5471300
2019-07-05,5.300000,5.370000,5.290000,5.370000,4.565011,4203900
2019-07-08,5.370000,5.380000,5.310000,5.380000,4.573513,5228100
2019-07-09,5.400000,5.410000,5.320000,5.350000,4.548009,7648100
2019-07-10,5.350000,5.380000,5.300000,5.330000,4.531007,7222900
2019-07-11,5.330000,5.370000,5.310000,5.340000,4.539508,3663900
2019-07-12,5.340000,5.380000,5.180000,5.200000,4.420495,42813600
2019-07-15,5.210000,5.210000,5.150000,5.180000,4.403493,5309200
2019-07-16,5.180000,5.190000,5.130000,5.160000,4.386492,9422200
2019-07-17,5.160000,5.170000,5.130000,5.150000,4.377991,7532300
2019-07-18,5.160000,5.180000,5.140000,5.150000,4.377991,9392100
2019-07-19,5.170000,5.240000,5.150000,5.240000,4.454498,8367000
2019-07-22,5.240000,5.240000,5.150000,5.200000,4.420495,3805300
2019-07-23,5.200000,5.210000,5.160000,5.190000,4.411994,4520100
2019-07-24,5.190000,5.210000,5.160000,5.170000,4.394992,5295800
2019-07-25,5.170000,5.190000,5.160000,5.170000,4.394992,10727800
2019-07-26,5.170000,5.170000,5.140000,5.140000,4.369490,7079300
2019-07-29,5.140000,5.160000,5.090000,5.090000,4.326984,10566200
2019-07-31,5.090000,5.140000,5.070000,5.080000,4.318484,20114300
2019-08-01,5.060000,5.090000,5.050000,5.080000,4.318484,13930400
2019-08-02,5.070000,5.120000,5.050000,5.080000,4.318484,9590100
2019-08-05,5.090000,5.100000,5.030000,5.030000,4.275979,13111600
2019-08-06,5.010000,5.130000,4.980000,5.060000,4.301482,11849800
2019-08-07,5.070000,5.070000,5.030000,5.060000,4.301482,6489800
2019-08-08,5.060000,5.080000,5.040000,5.060000,4.301482,5741600
2019-08-09,5.070000,5.090000,5.040000,5.040000,4.284480,8379600
2019-08-13,5.030000,5.060000,5.000000,5.000000,4.250476,6304700
2019-08-14,5.040000,5.130000,5.030000,5.090000,4.326984,6329100
2019-08-15,5.030000,5.070000,5.020000,5.050000,4.292981,7129700
2019-08-16,5.040000,5.070000,5.030000,5.070000,4.309983,7157400
2019-08-19,5.070000,5.090000,5.040000,5.040000,4.284480,3955500
2019-08-20,5.050000,5.180000,5.040000,5.180000,4.403493,9054900
2019-08-21,5.150000,5.170000,5.070000,5.070000,4.309983,5313800
2019-08-22,5.080000,5.090000,5.060000,5.060000,4.301482,7206500
2019-08-23,5.060000,5.090000,5.050000,5.070000,4.309983,3675100
2019-08-26,5.030000,5.060000,5.020000,5.060000,4.301482,7897000
2019-08-27,5.070000,5.070000,5.030000,5.050000,4.292981,9953800
2019-08-28,5.050000,5.070000,4.980000,4.980000,4.233474,9456300
2019-08-29,5.030000,5.030000,4.940000,4.940000,4.199471,7298100
2019-08-30,5.000000,5.070000,5.000000,5.060000,4.301482,12856100
2019-09-03,5.080000,5.090000,5.030000,5.040000,4.284480,8293700
2019-09-04,5.020000,5.080000,5.020000,5.070000,4.309983,7335800
2019-09-05,5.070000,5.090000,5.050000,5.070000,4.309983,11509600
2019-09-06,5.070000,5.070000,5.000000,5.030000,4.275979,8022900
2019-09-10,5.030000,5.070000,5.000000,5.000000,4.250476,7885000
2019-09-11,5.020000,5.060000,5.010000,5.030000,4.275979,8525300
2019-09-12,5.030000,5.060000,5.000000,5.000000,4.250476,8712300
2019-09-13,5.020000,5.030000,4.990000,5.020000,4.267478,8687400
2019-09-17,5.050000,5.050000,4.980000,5.000000,4.250476,13406400
2019-09-18,5.010000,5.020000,4.990000,5.010000,4.258977,5484600
2019-09-19,5.030000,5.040000,5.000000,5.040000,4.284480,5519600
2019-09-20,5.030000,5.040000,5.000000,5.020000,4.267478,23033100
2019-09-23,5.030000,5.040000,5.000000,5.040000,4.284480,13068400
2019-09-24,5.050000,5.060000,5.020000,5.040000,4.284480,13808700
2019-09-25,5.040000,5.060000,5.020000,5.060000,4.301482,4832700
2019-09-26,5.060000,5.080000,5.040000,5.060000,4.301482,9146900
2019-09-27,5.060000,5.080000,5.010000,5.010000,4.258977,3277800
2019-09-30,5.020000,5.060000,5.020000,5.030000,4.275979,5603000
2019-10-01,5.030000,5.060000,5.020000,5.050000,4.292981,3229100
2019-10-02,5.040000,5.040000,5.000000,5.020000,4.267478,4462400
2019-10-03,5.010000,5.050000,5.000000,5.010000,4.258977,6368700
2019-10-04,4.910000,4.910000,4.820000,4.860000,4.250232,6069200
2019-10-07,4.860000,4.870000,4.830000,4.860000,4.250232,3441200
2019-10-08,4.860000,4.940000,4.860000,4.900000,4.285213,6458000
2019-10-09,4.880000,4.890000,4.840000,4.850000,4.241487,8349500
2019-10-10,4.860000,4.890000,4.830000,4.860000,4.250232,5443900
2019-10-11,4.860000,4.900000,4.850000,4.860000,4.250232,3849700
2019-10-14,4.900000,4.950000,4.890000,4.920000,4.302704,7551800
2019-10-15,4.920000,4.970000,4.910000,4.930000,4.311449,6303400
2019-10-16,4.900000,4.980000,4.900000,4.980000,4.355175,7943600
2019-10-17,4.970000,4.990000,4.920000,4.970000,4.346430,7711300
2019-10-18,4.970000,5.000000,4.950000,5.000000,4.372666,8083400
2019-10-21,4.970000,4.980000,4.920000,4.980000,4.355175,3813500
2019-10-22,4.980000,4.980000,4.950000,4.960000,4.337685,5122000
2019-10-23,4.950000,4.960000,4.920000,4.940000,4.320194,5280600
2019-10-24,4.970000,5.000000,4.930000,4.980000,4.355175,11566800
2019-10-25,4.960000,4.990000,4.950000,4.950000,4.328939,7125600
2019-10-29,4.980000,5.100000,4.980000,5.030000,4.398902,21851800
2019-10-30,5.080000,5.120000,5.030000,5.090000,4.451375,15130500
2019-10-31,5.080000,5.320000,5.080000,5.250000,4.591299,28867800
2019-11-01,5.260000,5.280000,5.210000,5.260000,4.600046,11127300
2019-11-04,5.250000,5.270000,5.180000,5.250000,4.591299,10420400
2019-11-05,5.250000,5.330000,5.230000,5.330000,4.661262,17461900
2019-11-06,5.340000,5.340000,5.270000,5.320000,4.652518,7505400
2019-11-07,5.300000,5.340000,5.280000,5.300000,4.635026,9259800
2019-11-08,5.300000,5.400000,5.280000,5.400000,4.722479,13466500
2019-11-11,5.400000,5.400000,5.340000,5.360000,4.687499,13243000
2019-11-12,5.360000,5.380000,5.260000,5.290000,4.626281,6152100
2019-11-13,5.310000,5.310000,5.190000,5.200000,4.547573,7270400
2019-11-14,5.200000,5.240000,5.180000,5.200000,4.547573,6072700
2019-11-15,5.190000,5.250000,5.190000,5.220000,4.565063,6442900
2019-11-18,5.220000,5.350000,5.200000,5.350000,4.678753,5221900
2019-11-19,5.300000,5.380000,5.290000,5.380000,4.704989,4675000
2019-11-20,5.370000,5.380000,5.320000,5.380000,4.704989,6205700
2019-11-21,5.350000,5.380000,5.290000,5.380000,4.704989,7813700
2019-11-22,5.350000,5.370000,5.320000,5.370000,4.696244,4883200
2019-11-25,5.300000,5.360000,5.290000,5.340000,4.670008,6050000
2019-11-26,5.340000,5.370000,5.270000,5.270000,4.608789,22499400
2019-11-27,5.270000,5.290000,5.210000,5.250000,4.591299,7524000
2019-11-28,5.240000,5.260000,5.190000,5.230000,4.573809,6331300
2019-11-29,5.240000,5.250000,5.180000,5.180000,4.530082,8367500
2019-12-02,5.200000,5.230000,5.180000,5.190000,4.538828,3569300
2019-12-03,5.190000,5.190000,5.120000,5.150000,4.503846,8462700
2019-12-04,5.150000,5.150000,5.070000,5.150000,4.503846,8783300
2019-12-05,5.150000,5.200000,5.120000,5.180000,4.530082,6182700
2019-12-06,5.180000,5.210000,5.160000,5.200000,4.547573,8676000
2019-12-09,5.200000,5.200000,5.140000,5.180000,4.530082,7114800
2019-12-10,5.180000,5.180000,5.130000,5.140000,4.495101,5440600
2019-12-11,5.140000,5.190000,5.130000,5.170000,4.521337,7316500
2019-12-12,5.170000,5.200000,5.140000,5.180000,4.530082,13330400
2019-12-13,5.200000,5.270000,5.180000,5.250000,4.591299,7339300
2019-12-16,5.220000,5.280000,5.210000,5.260000,4.600046,5643200
2019-12-17,5.250000,5.270000,5.200000,5.220000,4.565063,9813900
2019-12-18,5.220000,5.330000,5.210000,5.330000,4.661262,11429500
2019-12-19,5.300000,5.350000,5.260000,5.340000,4.670008,6162900
2019-12-20,5.390000,5.400000,5.230000,5.270000,4.608789,11903100
2019-12-23,5.270000,5.310000,5.220000,5.270000,4.608789,4322500
2019-12-24,5.270000,5.340000,5.250000,5.290000,4.626281,2204000
2019-12-26,5.270000,5.320000,5.250000,5.250000,4.591299,945600
2019-12-27,5.260000,5.300000,5.240000,5.300000,4.635026,4124100
2019-12-30,5.280000,5.310000,5.260000,5.310000,4.643772,6991600
2019-12-31,5.310000,5.310000,5.150000,5.150000,4.503846,9756100
2020-01-02,5.180000,5.220000,5.170000,5.200000,4.547573,5601200
2020-01-03,5.210000,5.240000,5.210000,5.220000,4.565063,6371800
2020-01-06,5.210000,5.220000,5.160000,5.220000,4.565063,6006500
2020-01-07,5.220000,5.290000,5.200000,5.290000,4.626281,6635100
2020-01-08,5.240000,5.250000,5.150000,5.170000,4.521337,5429100
2020-01-09,5.200000,5.240000,5.190000,5.240000,4.582553,5845600
2020-01-10,5.240000,5.250000,5.200000,5.200000,4.547573,5870500
2020-01-13,5.210000,5.220000,5.170000,5.200000,4.547573,5772300
2020-01-14,5.210000,5.230000,5.130000,5.180000,4.530082,7388100
2020-01-15,5.190000,5.220000,5.140000,5.180000,4.530082,5793300
2020-01-16,5.180000,5.180000,5.150000,5.170000,4.521337,3011800
2020-01-17,5.170000,5.180000,5.140000,5.160000,4.512592,7310000
2020-01-20,5.160000,5.180000,5.120000,5.120000,4.477610,2781400
2020-01-21,5.130000,5.140000,5.110000,5.130000,4.486356,3003600
2020-01-22,5.140000,5.170000,4.990000,5.030000,4.398902,20132100
2020-01-23,5.020000,5.080000,5.020000,5.050000,4.416393,4685100
2020-01-24,5.050000,5.080000,5.040000,5.060000,4.425138,8446200
2020-01-28,5.000000,5.040000,4.960000,4.960000,4.337685,14726800
2020-01-29,4.960000,5.020000,4.950000,4.990000,4.363921,15104400
2020-01-30,4.990000,5.000000,4.930000,4.950000,4.328939,13176000
2020-01-31,4.950000,5.000000,4.890000,4.930000,4.311449,20814900
2020-02-03,4.900000,4.930000,4.850000,4.850000,4.241487,8885800
2020-02-04,4.860000,4.930000,4.850000,4.920000,4.302704,10752000
2020-02-05,4.930000,4.990000,4.880000,4.980000,4.355175,12930100
2020-02-06,4.990000,5.060000,4.970000,5.020000,4.390157,8958300
2020-02-07,5.020000,5.150000,5.010000,5.150000,4.503846,11265800
2020-02-10,5.130000,5.130000,5.050000,5.070000,4.433884,8937500
2020-02-11,5.080000,5.130000,5.060000,5.080000,4.442629,9880400
2020-02-12,5.110000,5.150000,4.940000,4.950000,4.328939,30202900
2020-02-13,4.960000,4.960000,4.860000,4.880000,4.267723,17693500
2020-02-14,4.890000,4.910000,4.860000,4.870000,4.258977,7716300
2020-02-17,4.880000,4.930000,4.880000,4.920000,4.302704,5769900
2020-02-18,4.910000,4.960000,4.880000,4.960000,4.337685,9504700
2020-02-19,4.970000,4.970000,4.920000,4.950000,4.328939,6247500
2020-02-20,4.940000,4.990000,4.940000,4.980000,4.355175,7883800
2020-02-21,4.960000,5.000000,4.940000,5.000000,4.372666,9030800
2020-02-24,4.900000,4.930000,4.810000,4.860000,4.250232,29125200
2020-02-25,4.830000,4.930000,4.810000,4.900000,4.285213,13372900
2020-02-26,4.850000,4.970000,4.840000,4.910000,4.293959,18624300
2020-02-27,4.920000,4.920000,4.800000,4.860000,4.250232,18558400
2020-02-28,4.840000,4.860000,4.720000,4.820000,4.215251,28497100
2020-03-02,4.700000,4.750000,4.590000,4.600000,4.022853,34213200
2020-03-03,4.670000,4.670000,4.430000,4.500000,3.935400,36347300
2020-03-04,4.500000,4.610000,4.490000,4.540000,3.970381,26463500
